row_id,volume_id,presented_index,true_rank,true_missing_mask
11230,506,30,16,M111010000001010000010010011001010000000010100011
11231,506,31,0,M111010000001010000010010011001010000000010100011
11232,508,0,13,M011111000001010010010000111001000000000000100101
11233,508,1,15,M011111000001010010010000111001000000000000100101
11234,508,2,26,M011111000001010010010000111001000000000000100101
11235,508,3,8,M011111000001010010010000111001000000000000100101
11236,508,4,3,M011111000001010010010000111001000000000000100101
11237,508,5,24,M011111000001010010010000111001000000000000100101
11238,508,6,12,M011111000001010010010000111001000000000000100101
11239,508,7,31,M011111000001010010010000111001000000000000100101
11240,508,8,19,M011111000001010010010000111001000000000000100101
11241,508,9,9,M011111000001010010010000111001000000000000100101
11242,508,10,11,M011111000001010010010000111001000000000000100101
11243,508,11,22,M011111000001010010010000111001000000000000100101
11244,508,12,5,M011111000001010010010000111001000000000000100101
11245,508,13,30,M011111000001010010010000111001000000000000100101
11246,508,14,0,M011111000001010010010000111001000000000000100101
11247,508,15,16,M011111000001010010010000111001000000000000100101
11248,508,16,20,M011111000001010010010000111001000000000000100101
11249,508,17,23,M011111000001010010010000111001000000000000100101
11250,508,18,4,M011111000001010010010000111001000000000000100101
11251,508,19,1,M011111000001010010010000111001000000000000100101
11252,508,20,14,M011111000001010010010000111001000000000000100101
11253,508,21,29,M011111000001010010010000111001000000000000100101
11254,508,22,21,M011111000001010010010000111001000000000000100101
11255,508,23,10,M011111000001010010010000111001000000000000100101
11256,508,24,25,M011111000001010010010000111001000000000000100101
11257,508,25,27,M011111000001010010010000111001000000000000100101
11258,508,26,28,M011111000001010010010000111001000000000000100101
11259,508,27,7,M011111000001010010010000111001000000000000100101
11260,508,28,6,M011111000001010010010000111001000000000000100101
11261,508,29,18,M011111000001010010010000111001000000000000100101
11262,508,30,2,M011111000001010010010000111001000000000000100101
11263,508,31,17,M011111000001010010010000111001000000000000100101
11264,204,0,25,M010111000000100000111010001000010100111100000000
11265,204,1,21,M010111000000100000111010001000010100111100000000
11266,204,2,16,M010111000000100000111010001000010100111100000000
11267,204,3,29,M010111000000100000111010001000010100111100000000
11268,204,4,22,M010111000000100000111010001000010100111100000000
11269,204,5,0,M010111000000100000111010001000010100111100000000
11270,204,6,30,M010111000000100000111010001000010100111100000000
11271,204,7,28,M010111000000100000111010001000010100111100000000
11272,204,8,3,M010111000000100000111010001000010100111100000000
11273,204,9,19,M010111000000100000111010001000010100111100000000
11274,204,10,6,M010111000000100000111010001000010100111100000000
11275,204,11,10,M010111000000100000111010001000010100111100000000
11276,204,12,23,M010111000000100000111010001000010100111100000000
11277,204,13,11,M010111000000100000111010001000010100111100000000
11278,204,14,18,M010111000000100000111010001000010100111100000000
11279,204,15,24,M010111000000100000111010001000010100111100000000
11280,204,16,20,M010111000000100000111010001000010100111100000000
11281,204,17,31,M010111000000100000111010001000010100111100000000
11282,204,18,7,M010111000000100000111010001000010100111100000000
11283,204,19,12,M010111000000100000111010001000010100111100000000
11284,204,20,1,M010111000000100000111010001000010100111100000000
11285,204,21,27,M010111000000100000111010001000010100111100000000
11286,204,22,26,M010111000000100000111010001000010100111100000000
11287,204,23,17,M010111000000100000111010001000010100111100000000
11288,204,24,15,M010111000000100000111010001000010100111100000000
11289,204,25,4,M010111000000100000111010001000010100111100000000
11290,204,26,13,M010111000000100000111010001000010100111100000000
11291,204,27,2,M010111000000100000111010001000010100111100000000
11292,204,28,14,M010111000000100000111010001000010100111100000000
11293,204,29,5,M010111000000100000111010001000010100111100000000
11294,204,30,8,M010111000000100000111010001000010100111100000000
11295,204,31,9,M010111000000100000111010001000010100111100000000
11296,219,0,11,M111011110001000001000000010010100000000010011100
11297,219,1,16,M111011110001000001000000010010100000000010011100
11298,219,2,12,M111011110001000001000000010010100000000010011100
11299,219,3,13,M111011110001000001000000010010100000000010011100
11300,219,4,7,M111011110001000001000000010010100000000010011100
11301,219,5,23,M111011110001000001000000010010100000000010011100
11302,219,6,22,M111011110001000001000000010010100000000010011100
11303,219,7,9,M111011110001000001000000010010100000000010011100
11304,219,8,2,M111011110001000001000000010010100000000010011100
11305,219,9,29,M111011110001000001000000010010100000000010011100
11306,219,10,6,M111011110001000001000000010010100000000010011100
11307,219,11,25,M111011110001000001000000010010100000000010011100
11308,219,12,14,M111011110001000001000000010010100000000010011100
11309,219,13,20,M111011110001000001000000010010100000000010011100
11310,219,14,3,M111011110001000001000000010010100000000010011100
11311,219,15,21,M111011110001000001000000010010100000000010011100
11312,219,16,8,M111011110001000001000000010010100000000010011100
11313,219,17,1,M111011110001000001000000010010100000000010011100
11314,219,18,18,M111011110001000001000000010010100000000010011100
11315,219,19,4,M111011110001000001000000010010100000000010011100
11316,219,20,5,M111011110001000001000000010010100000000010011100
11317,219,21,26,M111011110001000001000000010010100000000010011100
11318,219,22,15,M111011110001000001000000010010100000000010011100
11319,219,23,31,M111011110001000001000000010010100000000010011100
11320,219,24,30,M111011110001000001000000010010100000000010011100
11321,219,25,24,M111011110001000001000000010010100000000010011100
11322,219,26,28,M111011110001000001000000010010100000000010011100
11323,219,27,0,M111011110001000001000000010010100000000010011100
11324,219,28,10,M111011110001000001000000010010100000000010011100
11325,219,29,17,M111011110001000001000000010010100000000010011100
11326,219,30,19,M111011110001000001000000010010100000000010011100
11327,219,31,27,M111011110001000001000000010010100000000010011100
11328,72,0,17,M010010100001100001001001100101110000000000011010
11329,72,1,27,M010010100001100001001001100101110000000000011010
11330,72,2,0,M010010100001100001001001100101110000000000011010
11331,72,3,31,M010010100001100001001001100101110000000000011010
11332,72,4,15,M010010100001100001001001100101110000000000011010
11333,72,5,18,M010010100001100001001001100101110000000000011010
11334,72,6,11,M010010100001100001001001100101110000000000011010
11335,72,7,6,M010010100001100001001001100101110000000000011010
11336,72,8,24,M010010100001100001001001100101110000000000011010
11337,72,9,9,M010010100001100001001001100101110000000000011010
11338,72,10,19,M010010100001100001001001100101110000000000011010
11339,72,11,26,M010010100001100001001001100101110000000000011010
11340,72,12,23,M010010100001100001001001100101110000000000011010
11341,72,13,1,M010010100001100001001001100101110000000000011010
11342,72,14,16,M010010100001100001001001100101110000000000011010
11343,72,15,3,M010010100001100001001001100101110000000000011010
11344,72,16,10,M010010100001100001001001100101110000000000011010
11345,72,17,20,M010010100001100001001001100101110000000000011010
11346,72,18,14,M010010100001100001001001100101110000000000011010
11347,72,19,8,M010010100001100001001001100101110000000000011010
11348,72,20,13,M010010100001100001001001100101110000000000011010
11349,72,21,25,M010010100001100001001001100101110000000000011010
11350,72,22,5,M010010100001100001001001100101110000000000011010
11351,72,23,4,M010010100001100001001001100101110000000000011010
11352,72,24,21,M010010100001100001001001100101110000000000011010
11353,72,25,29,M010010100001100001001001100101110000000000011010
11354,72,26,2,M010010100001100001001001100101110000000000011010
11355,72,27,12,M010010100001100001001001100101110000000000011010
11356,72,28,7,M010010100001100001001001100101110000000000011010
11357,72,29,30,M010010100001100001001001100101110000000000011010
11358,72,30,28,M010010100001100001001001100101110000000000011010
11359,72,31,22,M010010100001100001001001100101110000000000011010
11360,5,0,11,M001010110000101001001101000010001000010010000101
11361,5,1,21,M001010110000101001001101000010001000010010000101
11362,5,2,12,M001010110000101001001101000010001000010010000101
11363,5,3,24,M001010110000101001001101000010001000010010000101
11364,5,4,14,M001010110000101001001101000010001000010010000101
11365,5,5,28,M001010110000101001001101000010001000010010000101
11366,5,6,31,M001010110000101001001101000010001000010010000101
11367,5,7,25,M001010110000101001001101000010001000010010000101
11368,5,8,1,M001010110000101001001101000010001000010010000101
11369,5,9,16,M001010110000101001001101000010001000010010000101
11370,5,10,22,M001010110000101001001101000010001000010010000101
11371,5,11,8,M001010110000101001001101000010001000010010000101
11372,5,12,19,M001010110000101001001101000010001000010010000101
11373,5,13,20,M001010110000101001001101000010001000010010000101
11374,5,14,4,M001010110000101001001101000010001000010010000101
11375,5,15,7,M001010110000101001001101000010001000010010000101
11376,5,16,17,M001010110000101001001101000010001000010010000101
11377,5,17,27,M001010110000101001001101000010001000010010000101
11378,5,18,10,M001010110000101001001101000010001000010010000101
11379,5,19,30,M001010110000101001001101000010001000010010000101
11380,5,20,26,M001010110000101001001101000010001000010010000101
11381,5,21,6,M001010110000101001001101000010001000010010000101
11382,5,22,13,M001010110000101001001101000010001000010010000101
11383,5,23,0,M001010110000101001001101000010001000010010000101
11384,5,24,18,M001010110000101001001101000010001000010010000101
11385,5,25,15,M001010110000101001001101000010001000010010000101
11386,5,26,9,M001010110000101001001101000010001000010010000101
11387,5,27,23,M001010110000101001001101000010001000010010000101
11388,5,28,5,M001010110000101001001101000010001000010010000101
11389,5,29,3,M001010110000101001001101000010001000010010000101
11390,5,30,2,M001010110000101001001101000010001000010010000101
11391,5,31,29,M001010110000101001001101000010001000010010000101
11392,138,0,6,M100011010000001010000000111110000100001100010110
11393,138,1,5,M100011010000001010000000111110000100001100010110
11394,138,2,3,M100011010000001010000000111110000100001100010110
11395,138,3,17,M100011010000001010000000111110000100001100010110
11396,138,4,19,M100011010000001010000000111110000100001100010110
11397,138,5,18,M100011010000001010000000111110000100001100010110
11398,138,6,23,M100011010000001010000000111110000100001100010110
11399,138,7,8,M100011010000001010000000111110000100001100010110
11400,138,8,31,M100011010000001010000000111110000100001100010110
11401,138,9,4,M100011010000001010000000111110000100001100010110
11402,138,10,0,M100011010000001010000000111110000100001100010110
11403,138,11,29,M100011010000001010000000111110000100001100010110
11404,138,12,28,M100011010000001010000000111110000100001100010110
11405,138,13,15,M100011010000001010000000111110000100001100010110
11406,138,14,10,M100011010000001010000000111110000100001100010110
11407,138,15,21,M100011010000001010000000111110000100001100010110
11408,138,16,13,M100011010000001010000000111110000100001100010110
11409,138,17,26,M100011010000001010000000111110000100001100010110
11410,138,18,9,M100011010000001010000000111110000100001100010110
11411,138,19,12,M100011010000001010000000111110000100001100010110
11412,138,20,24,M100011010000001010000000111110000100001100010110
11413,138,21,22,M100011010000001010000000111110000100001100010110
11414,138,22,30,M100011010000001010000000111110000100001100010110
11415,138,23,27,M100011010000001010000000111110000100001100010110
11416,138,24,16,M100011010000001010000000111110000100001100010110
11417,138,25,11,M100011010000001010000000111110000100001100010110
11418,138,26,7,M100011010000001010000000111110000100001100010110
11419,138,27,2,M100011010000001010000000111110000100001100010110
11420,138,28,14,M100011010000001010000000111110000100001100010110
11421,138,29,20,M100011010000001010000000111110000100001100010110
11422,138,30,1,M100011010000001010000000111110000100001100010110
11423,138,31,25,M100011010000001010000000111110000100001100010110
11488,344,0,31,M111111100000000001000101000000100000001010100110
11489,344,1,5,M111111100000000001000101000000100000001010100110
11490,344,2,22,M111111100000000001000101000000100000001010100110
11491,344,3,9,M111111100000000001000101000000100000001010100110
11492,344,4,12,M111111100000000001000101000000100000001010100110
11493,344,5,30,M111111100000000001000101000000100000001010100110
11494,344,6,18,M111111100000000001000101000000100000001010100110
11495,344,7,10,M111111100000000001000101000000100000001010100110
11496,344,8,21,M111111100000000001000101000000100000001010100110
11497,344,9,16,M111111100000000001000101000000100000001010100110
11498,344,10,1,M111111100000000001000101000000100000001010100110
11499,344,11,17,M111111100000000001000101000000100000001010100110
11500,344,12,28,M111111100000000001000101000000100000001010100110
11501,344,13,15,M111111100000000001000101000000100000001010100110
11502,344,14,25,M111111100000000001000101000000100000001010100110
11503,344,15,20,M111111100000000001000101000000100000001010100110
11504,344,16,3,M111111100000000001000101000000100000001010100110
11505,344,17,29,M111111100000000001000101000000100000001010100110
11506,344,18,26,M111111100000000001000101000000100000001010100110
11507,344,19,23,M111111100000000001000101000000100000001010100110
11508,344,20,7,M111111100000000001000101000000100000001010100110
11509,344,21,24,M111111100000000001000101000000100000001010100110
11510,344,22,11,M111111100000000001000101000000100000001010100110
11511,344,23,0,M111111100000000001000101000000100000001010100110
11512,344,24,4,M111111100000000001000101000000100000001010100110
11513,344,25,8,M111111100000000001000101000000100000001010100110
11514,344,26,13,M111111100000000001000101000000100000001010100110
11515,344,27,14,M111111100000000001000101000000100000001010100110
11516,344,28,6,M111111100000000001000101000000100000001010100110
11517,344,29,27,M111111100000000001000101000000100000001010100110
11518,344,30,19,M111111100000000001000101000000100000001010100110
11519,344,31,2,M111111100000000001000101000000100000001010100110
11552,97,0,29,M001100111010001001000000000101100010000000011110
11553,97,1,18,M001100111010001001000000000101100010000000011110
11554,97,2,26,M001100111010001001000000000101100010000000011110
11555,97,3,4,M001100111010001001000000000101100010000000011110
11556,97,4,19,M001100111010001001000000000101100010000000011110
11557,97,5,12,M001100111010001001000000000101100010000000011110
11558,97,6,28,M001100111010001001000000000101100010000000011110
11559,97,7,7,M001100111010001001000000000101100010000000011110
11560,97,8,2,M001100111010001001000000000101100010000000011110
11561,97,9,10,M001100111010001001000000000101100010000000011110
11562,97,10,15,M001100111010001001000000000101100010000000011110
11563,97,11,1,M001100111010001001000000000101100010000000011110
11564,97,12,22,M001100111010001001000000000101100010000000011110
11565,97,13,20,M001100111010001001000000000101100010000000011110
11566,97,14,21,M001100111010001001000000000101100010000000011110
11567,97,15,8,M001100111010001001000000000101100010000000011110
11568,97,16,5,M001100111010001001000000000101100010000000011110
11569,97,17,14,M001100111010001001000000000101100010000000011110
11570,97,18,9,M001100111010001001000000000101100010000000011110
11571,97,19,11,M001100111010001001000000000101100010000000011110
11572,97,20,6,M001100111010001001000000000101100010000000011110
11573,97,21,30,M001100111010001001000000000101100010000000011110
11574,97,22,25,M001100111010001001000000000101100010000000011110
11575,97,23,17,M001100111010001001000000000101100010000000011110
11576,97,24,23,M001100111010001001000000000101100010000000011110
11577,97,25,13,M001100111010001001000000000101100010000000011110
11578,97,26,3,M001100111010001001000000000101100010000000011110
11579,97,27,24,M001100111010001001000000000101100010000000011110
11580,97,28,0,M001100111010001001000000000101100010000000011110
11581,97,29,16,M001100111010001001000000000101100010000000011110
11582,97,30,27,M001100111010001001000000000101100010000000011110
11583,97,31,31,M001100111010001001000000000101100010000000011110
11584,381,0,8,M110011000010001000100000000010001000111000100111
11585,381,1,19,M110011000010001000100000000010001000111000100111
11586,381,2,28,M110011000010001000100000000010001000111000100111
11587,381,3,30,M110011000010001000100000000010001000111000100111
11588,381,4,29,M110011000010001000100000000010001000111000100111
11589,381,5,22,M110011000010001000100000000010001000111000100111
11590,381,6,27,M110011000010001000100000000010001000111000100111
11591,381,7,21,M110011000010001000100000000010001000111000100111
11592,381,8,13,M110011000010001000100000000010001000111000100111
11593,381,9,7,M110011000010001000100000000010001000111000100111
11594,381,10,15,M110011000010001000100000000010001000111000100111
11595,381,11,11,M110011000010001000100000000010001000111000100111
11596,381,12,23,M110011000010001000100000000010001000111000100111
11597,381,13,16,M110011000010001000100000000010001000111000100111
11598,381,14,10,M110011000010001000100000000010001000111000100111
11599,381,15,5,M110011000010001000100000000010001000111000100111
11600,381,16,9,M110011000010001000100000000010001000111000100111
11601,381,17,17,M110011000010001000100000000010001000111000100111
11602,381,18,14,M110011000010001000100000000010001000111000100111
11603,381,19,3,M110011000010001000100000000010001000111000100111
11604,381,20,6,M110011000010001000100000000010001000111000100111
11605,381,21,12,M110011000010001000100000000010001000111000100111
11606,381,22,20,M110011000010001000100000000010001000111000100111
11607,381,23,0,M110011000010001000100000000010001000111000100111
11608,381,24,1,M110011000010001000100000000010001000111000100111
11609,381,25,4,M110011000010001000100000000010001000111000100111
11610,381,26,26,M110011000010001000100000000010001000111000100111
11611,381,27,24,M110011000010001000100000000010001000111000100111
11612,381,28,18,M110011000010001000100000000010001000111000100111
11613,381,29,2,M110011000010001000100000000010001000111000100111
11614,381,30,31,M110011000010001000100000000010001000111000100111
11615,381,31,25,M110011000010001000100000000010001000111000100111
11616,95,0,28,M000000000011011100110001000010100000001010011110
11617,95,1,4,M000000000011011100110001000010100000001010011110
11618,95,2,3,M000000000011011100110001000010100000001010011110
11619,95,3,8,M000000000011011100110001000010100000001010011110
11620,95,4,12,M000000000011011100110001000010100000001010011110
11621,95,5,10,M000000000011011100110001000010100000001010011110
11622,95,6,9,M000000000011011100110001000010100000001010011110
11623,95,7,27,M000000000011011100110001000010100000001010011110
11624,95,8,6,M000000000011011100110001000010100000001010011110
11625,95,9,19,M000000000011011100110001000010100000001010011110
11626,95,10,5,M000000000011011100110001000010100000001010011110
11627,95,11,18,M000000000011011100110001000010100000001010011110
11628,95,12,25,M000000000011011100110001000010100000001010011110
11629,95,13,26,M000000000011011100110001000010100000001010011110
11630,95,14,31,M000000000011011100110001000010100000001010011110
11631,95,15,17,M000000000011011100110001000010100000001010011110
11632,95,16,0,M000000000011011100110001000010100000001010011110
11633,95,17,7,M000000000011011100110001000010100000001010011110
11634,95,18,21,M000000000011011100110001000010100000001010011110
11635,95,19,23,M000000000011011100110001000010100000001010011110
11636,95,20,13,M000000000011011100110001000010100000001010011110
11637,95,21,16,M000000000011011100110001000010100000001010011110
11638,95,22,22,M000000000011011100110001000010100000001010011110
11639,95,23,15,M000000000011011100110001000010100000001010011110
11640,95,24,11,M000000000011011100110001000010100000001010011110
11641,95,25,24,M000000000011011100110001000010100000001010011110
11642,95,26,14,M000000000011011100110001000010100000001010011110
11643,95,27,30,M000000000011011100110001000010100000001010011110
11644,95,28,29,M000000000011011100110001000010100000001010011110
11645,95,29,2,M000000000011011100110001000010100000001010011110
11646,95,30,1,M000000000011011100110001000010100000001010011110
11647,95,31,20,M000000000011011100110001000010100000001010011110
11648,88,0,0,M011101010011100001010001000000010000000001010101
11649,88,1,31,M011101010011100001010001000000010000000001010101
11650,88,2,8,M011101010011100001010001000000010000000001010101
11651,88,3,10,M011101010011100001010001000000010000000001010101
11652,88,4,17,M011101010011100001010001000000010000000001010101
11653,88,5,4,M011101010011100001010001000000010000000001010101
11654,88,6,30,M011101010011100001010001000000010000000001010101
11655,88,7,25,M011101010011100001010001000000010000000001010101
11656,88,8,5,M011101010011100001010001000000010000000001010101
11657,88,9,14,M011101010011100001010001000000010000000001010101
11658,88,10,29,M011101010011100001010001000000010000000001010101
11659,88,11,19,M011101010011100001010001000000010000000001010101
11660,88,12,11,M011101010011100001010001000000010000000001010101
11661,88,13,12,M011101010011100001010001000000010000000001010101
11662,88,14,26,M011101010011100001010001000000010000000001010101
11663,88,15,1,M011101010011100001010001000000010000000001010101
11664,88,16,21,M011101010011100001010001000000010000000001010101
11665,88,17,23,M011101010011100001010001000000010000000001010101
11666,88,18,13,M011101010011100001010001000000010000000001010101
11667,88,19,6,M011101010011100001010001000000010000000001010101
11668,88,20,15,M011101010011100001010001000000010000000001010101
11669,88,21,7,M011101010011100001010001000000010000000001010101
11670,88,22,24,M011101010011100001010001000000010000000001010101
11671,88,23,28,M011101010011100001010001000000010000000001010101
11672,88,24,3,M011101010011100001010001000000010000000001010101
11673,88,25,27,M011101010011100001010001000000010000000001010101
11674,88,26,9,M011101010011100001010001000000010000000001010101
11675,88,27,16,M011101010011100001010001000000010000000001010101
11676,88,28,2,M011101010011100001010001000000010000000001010101
11677,88,29,22,M011101010011100001010001000000010000000001010101
11678,88,30,18,M011101010011100001010001000000010000000001010101
11679,88,31,20,M011101010011100001010001000000010000000001010101
11680,184,0,26,M110111000001001000010000101100000000011000011100
11681,184,1,3,M110111000001001000010000101100000000011000011100
11682,184,2,31,M110111000001001000010000101100000000011000011100
11683,184,3,16,M110111000001001000010000101100000000011000011100
11684,184,4,7,M110111000001001000010000101100000000011000011100
11685,184,5,13,M110111000001001000010000101100000000011000011100
11686,184,6,15,M110111000001001000010000101100000000011000011100
11687,184,7,24,M110111000001001000010000101100000000011000011100
11688,184,8,19,M110111000001001000010000101100000000011000011100
11689,184,9,17,M110111000001001000010000101100000000011000011100
11690,184,10,20,M110111000001001000010000101100000000011000011100
11691,184,11,12,M110111000001001000010000101100000000011000011100
11692,184,12,1,M110111000001001000010000101100000000011000011100
11693,184,13,11,M110111000001001000010000101100000000011000011100
11694,184,14,23,M110111000001001000010000101100000000011000011100
11695,184,15,18,M110111000001001000010000101100000000011000011100
11696,184,16,22,M110111000001001000010000101100000000011000011100
11697,184,17,25,M110111000001001000010000101100000000011000011100
11698,184,18,6,M110111000001001000010000101100000000011000011100
11699,184,19,14,M110111000001001000010000101100000000011000011100
11700,184,20,30,M110111000001001000010000101100000000011000011100
11701,184,21,5,M110111000001001000010000101100000000011000011100
11702,184,22,9,M110111000001001000010000101100000000011000011100
11703,184,23,8,M110111000001001000010000101100000000011000011100
11704,184,24,2,M110111000001001000010000101100000000011000011100
11705,184,25,10,M110111000001001000010000101100000000011000011100
11706,184,26,21,M110111000001001000010000101100000000011000011100
11707,184,27,4,M110111000001001000010000101100000000011000011100
11708,184,28,27,M110111000001001000010000101100000000011000011100
11709,184,29,28,M110111000001001000010000101100000000011000011100
11710,184,30,29,M110111000001001000010000101100000000011000011100
11711,184,31,0,M110111000001001000010000101100000000011000011100
11712,490,0,5,M100110101000000100000001000100011100010010010111
11713,490,1,1,M100110101000000100000001000100011100010010010111
11714,490,2,19,M100110101000000100000001000100011100010010010111
11715,490,3,7,M100110101000000100000001000100011100010010010111
11716,490,4,30,M100110101000000100000001000100011100010010010111
11717,490,5,21,M100110101000000100000001000100011100010010010111
11718,490,6,26,M100110101000000100000001000100011100010010010111
11719,490,7,9,M100110101000000100000001000100011100010010010111
11720,490,8,18,M100110101000000100000001000100011100010010010111
11721,490,9,3,M100110101000000100000001000100011100010010010111
11722,490,10,28,M100110101000000100000001000100011100010010010111
11723,490,11,29,M100110101000000100000001000100011100010010010111
11724,490,12,23,M100110101000000100000001000100011100010010010111
11725,490,13,13,M100110101000000100000001000100011100010010010111
11726,490,14,2,M100110101000000100000001000100011100010010010111
11727,490,15,24,M100110101000000100000001000100011100010010010111
11728,490,16,14,M100110101000000100000001000100011100010010010111
11729,490,17,11,M100110101000000100000001000100011100010010010111
11730,490,18,10,M100110101000000100000001000100011100010010010111
11731,490,19,15,M100110101000000100000001000100011100010010010111
11732,490,20,22,M100110101000000100000001000100011100010010010111
11733,490,21,16,M100110101000000100000001000100011100010010010111
11734,490,22,25,M100110101000000100000001000100011100010010010111
11735,490,23,6,M100110101000000100000001000100011100010010010111
11736,490,24,20,M100110101000000100000001000100011100010010010111
11737,490,25,4,M100110101000000100000001000100011100010010010111
11738,490,26,27,M100110101000000100000001000100011100010010010111
11739,490,27,12,M100110101000000100000001000100011100010010010111
11740,490,28,0,M100110101000000100000001000100011100010010010111
11741,490,29,17,M100110101000000100000001000100011100010010010111
11742,490,30,8,M100110101000000100000001000100011100010010010111
11743,490,31,31,M100110101000000100000001000100011100010010010111
11744,252,0,29,M100001000011000100000110101001100000010010001110
11745,252,1,4,M100001000011000100000110101001100000010010001110
11746,252,2,18,M100001000011000100000110101001100000010010001110
11747,252,3,31,M100001000011000100000110101001100000010010001110
11748,252,4,7,M100001000011000100000110101001100000010010001110
11749,252,5,13,M100001000011000100000110101001100000010010001110
11750,252,6,16,M100001000011000100000110101001100000010010001110
11751,252,7,23,M100001000011000100000110101001100000010010001110
11752,252,8,5,M100001000011000100000110101001100000010010001110
11753,252,9,8,M100001000011000100000110101001100000010010001110
11754,252,10,27,M100001000011000100000110101001100000010010001110
11755,252,11,19,M100001000011000100000110101001100000010010001110
11756,252,12,26,M100001000011000100000110101001100000010010001110
11757,252,13,14,M100001000011000100000110101001100000010010001110
11758,252,14,2,M100001000011000100000110101001100000010010001110
11759,252,15,20,M100001000011000100000110101001100000010010001110
11760,252,16,10,M100001000011000100000110101001100000010010001110
11761,252,17,1,M100001000011000100000110101001100000010010001110
11762,252,18,9,M100001000011000100000110101001100000010010001110
11763,252,19,15,M100001000011000100000110101001100000010010001110
11764,252,20,28,M100001000011000100000110101001100000010010001110
11765,252,21,11,M100001000011000100000110101001100000010010001110
11766,252,22,21,M100001000011000100000110101001100000010010001110
11767,252,23,24,M100001000011000100000110101001100000010010001110
11768,252,24,25,M100001000011000100000110101001100000010010001110
11769,252,25,12,M100001000011000100000110101001100000010010001110
11770,252,26,17,M100001000011000100000110101001100000010010001110
11771,252,27,6,M100001000011000100000110101001100000010010001110
11772,252,28,0,M100001000011000100000110101001100000010010001110
11773,252,29,3,M100001000011000100000110101001100000010010001110
11774,252,30,22,M100001000011000100000110101001100000010010001110
11775,252,31,30,M100001000011000100000110101001100000010010001110
11776,488,0,9,M010101000110100010000101010100000010010100101001
11777,488,1,23,M010101000110100010000101010100000010010100101001
11778,488,2,8,M010101000110100010000101010100000010010100101001
11779,488,3,27,M010101000110100010000101010100000010010100101001
11780,488,4,25,M010101000110100010000101010100000010010100101001
11781,488,5,7,M010101000110100010000101010100000010010100101001
11782,488,6,2,M010101000110100010000101010100000010010100101001
11783,488,7,5,M010101000110100010000101010100000010010100101001
11784,488,8,4,M010101000110100010000101010100000010010100101001
11785,488,9,31,M010101000110100010000101010100000010010100101001
11786,488,10,18,M010101000110100010000101010100000010010100101001
11787,488,11,15,M010101000110100010000101010100000010010100101001
11788,488,12,13,M010101000110100010000101010100000010010100101001
11789,488,13,26,M010101000110100010000101010100000010010100101001
11790,488,14,0,M010101000110100010000101010100000010010100101001
11791,488,15,21,M010101000110100010000101010100000010010100101001
11792,488,16,24,M010101000110100010000101010100000010010100101001
11793,488,17,6,M010101000110100010000101010100000010010100101001
11794,488,18,3,M010101000110100010000101010100000010010100101001
11795,488,19,30,M010101000110100010000101010100000010010100101001
11796,488,20,12,M010101000110100010000101010100000010010100101001
11797,488,21,20,M010101000110100010000101010100000010010100101001
11798,488,22,11,M010101000110100010000101010100000010010100101001
11799,488,23,28,M010101000110100010000101010100000010010100101001
11800,488,24,29,M010101000110100010000101010100000010010100101001
11801,488,25,17,M010101000110100010000101010100000010010100101001
11802,488,26,14,M010101000110100010000101010100000010010100101001
11803,488,27,1,M010101000110100010000101010100000010010100101001
11804,488,28,10,M010101000110100010000101010100000010010100101001
11805,488,29,22,M010101000110100010000101010100000010010100101001
11806,488,30,16,M010101000110100010000101010100000010010100101001
11807,488,31,19,M010101000110100010000101010100000010010100101001
11808,188,0,29,M011111000000010110010000001000001001000000011101
11809,188,1,0,M011111000000010110010000001000001001000000011101
11810,188,2,26,M011111000000010110010000001000001001000000011101
11811,188,3,4,M011111000000010110010000001000001001000000011101
11812,188,4,18,M011111000000010110010000001000001001000000011101
11813,188,5,7,M011111000000010110010000001000001001000000011101
11814,188,6,13,M011111000000010110010000001000001001000000011101
11815,188,7,23,M011111000000010110010000001000001001000000011101
11816,188,8,15,M011111000000010110010000001000001001000000011101
11817,188,9,20,M011111000000010110010000001000001001000000011101
11818,188,10,22,M011111000000010110010000001000001001000000011101
11819,188,11,9,M011111000000010110010000001000001001000000011101
11820,188,12,2,M011111000000010110010000001000001001000000011101
11821,188,13,27,M011111000000010110010000001000001001000000011101
11822,188,14,21,M011111000000010110010000001000001001000000011101
11823,188,15,11,M011111000000010110010000001000001001000000011101
11824,188,16,17,M011111000000010110010000001000001001000000011101
11825,188,17,31,M011111000000010110010000001000001001000000011101
11826,188,18,30,M011111000000010110010000001000001001000000011101
11827,188,19,3,M011111000000010110010000001000001001000000011101
11828,188,20,10,M011111000000010110010000001000001001000000011101
11829,188,21,24,M011111000000010110010000001000001001000000011101
11830,188,22,19,M011111000000010110010000001000001001000000011101
11831,188,23,5,M011111000000010110010000001000001001000000011101
11832,188,24,28,M011111000000010110010000001000001001000000011101
11833,188,25,16,M011111000000010110010000001000001001000000011101
11834,188,26,1,M011111000000010110010000001000001001000000011101
11835,188,27,8,M011111000000010110010000001000001001000000011101
11836,188,28,12,M011111000000010110010000001000001001000000011101
11837,188,29,6,M011111000000010110010000001000001001000000011101
11838,188,30,14,M011111000000010110010000001000001001000000011101
11839,188,31,25,M011111000000010110010000001000001001000000011101
11840,22,0,21,M110000000100010010110000000000001101110000100111
11841,22,1,14,M110000000100010010110000000000001101110000100111
11842,22,2,19,M110000000100010010110000000000001101110000100111
